id,ACTION
15009,1
15010,0.8685
15011,0.624
15012,1
15013,0.734
15014,1
15015,0.5225
15016,0.704
15017,0.08650000000000001
15018,1
15019,0.8505
15020,0.8785
15021,1
15022,1
15023,1
15024,0.713
15025,1
15026,0.513
15027,0.9199999999999999
15028,0.5790000000000001
15029,0.8595
15030,1
15031,1
15032,0.8450000000000001
15033,1
15034,0.3375
15035,1
15036,0.5225000000000001
15037,1
15038,0.8685
15039,1
15040,0.9135000000000001
15041,1
15042,0.8785
15043,0.6515
15044,0.9345000000000001
15045,1
15046,1
15047,0.41500000000000004
15048,0.208
15049,0.7885000000000001
15050,1
15051,1
15052,1
15053,0.504
15054,0.7675000000000001
15055,0.7944999999999999
15056,0.29600000000000004
15057,0.43650000000000005
15058,0.9135000000000001
15059,0.8720000000000001
15060,0.1045
15061,0.6625
15062,1
15063,0.8505
15064,1
15065,1
15066,1
15067,1
15068,0.271
15069,0.621
15070,0.272
15071,0.8805000000000001
15072,1
15073,0.6545000000000001
15074,1
15075,0.785
15076,0.5680000000000001
15077,0.8660000000000001
15078,0.9854999999999999
15079,1
15080,0.8150000000000001
15081,0.5724999999999999
15082,0
15083,0.16400000000000003
15084,1
15085,0.9345000000000001
15086,1
15087,0.2565
15088,0.7919999999999999
15089,1
15090,1
15091,0.9135000000000001
15092,0.809
15093,1
15094,0.782
15095,0.0415
15096,1
15097,0.704
15098,1
15099,1
15100,0.9345000000000001
15101,0.944
15102,0.8390000000000001
15103,0.4385
15104,1
15105,0.5795
15106,0.8480000000000001
15107,1
15108,1
15109,1
15110,0.16400000000000003
15111,0.7919999999999999
15112,1
15113,0.731
15114,0.8034999999999999
15115,0.54
15116,0.9345000000000001
15117,0.6295
15118,1
15119,0.7919999999999999
15120,1
15121,0.8360000000000001
15122,0.9854999999999999
15123,0.9854999999999999
15124,0.8505
15125,1
15126,0.4445
15127,0.43650000000000005
15128,1
15129,1
15130,1
15131,1
15132,0.7735000000000001
15133,0.8660000000000001
15134,1
15135,0.269
15136,1
15137,1
15138,0.8685
15139,0.8505
15140,0.6535
15141,0.45649999999999996
15142,0.3430000000000001
15143,1
15144,1
15145,0.8390000000000001
15146,0.5784999999999999
15147,0.803
15148,0.8005000000000001
15149,0.08650000000000001
15150,1
15151,1
15152,0.42750000000000005
15153,0.5579999999999999
15154,1
15155,1
15156,0.7945000000000001
15157,1
15158,0.7495
15159,1
15160,0.8785
15161,0.9345000000000001
15162,0.29600000000000004
15163,0
15164,0.704
15165,1
15166,0
15167,0.9135000000000001
15168,1
15169,0.9854999999999999
15170,1
15171,1
15172,0.7739999999999999
15173,0.47200000000000003
15174,0.7140000000000001
15175,0.208
15176,0.9135000000000001
15177,0.14950000000000002
15178,1
15179,0.31300000000000006
15180,0.5195
15181,0.7075
15182,1
15183,0.8505
15184,1
15185,0.809
15186,1
15187,1
15188,0.8989999999999999
15189,0.41500000000000004
15190,0.8805000000000001
15191,0.6234999999999999
15192,1
15193,0
15194,1
15195,1
15196,1
15197,0.785
15198,0.749
15199,0.4570000000000001
15200,0.573
15201,1
15202,1
15203,0.459
15204,1
15205,1
15206,0.5885
15207,1
15208,1
15209,0.8955000000000001
15210,1
15211,0.7255
15212,1
15213,1
15214,0.579
15215,0.8685
15216,1
15217,0.28
15218,1
15219,1
15220,0.523
15221,0.9345000000000001
15222,1
15223,1
15224,1
15225,1
15226,0.8955000000000001
15227,1
15228,0.3015
15229,0.9345000000000001
15230,0.9854999999999999
15231,0.7075
15232,0.7974999999999999
15233,1
15234,1
15235,0.648
15236,0.8595
15237,0.9854999999999999
15238,0.48600000000000004
15239,0.7615000000000001
15240,0.9199999999999999
15241,0.7919999999999999
15242,1
15243,0.8810000000000001
15244,1
15245,0.6335000000000001
15246,1
15247,0.7435
15248,0.35750000000000004
15249,1
15250,1
15251,0.8805000000000001
15252,1
15253,0.2775000000000001
15254,1
15255,1
15256,0.556
15257,0.23850000000000002
15258,1
15259,0.0655
15260,0.9854999999999999
15261,1
15262,1
15263,0.7255
15264,1
15265,0.37900000000000006
15266,0.9135000000000001
15267,1
15268,0.9135000000000001
15269,0.8450000000000001
15270,0
15271,0.9135000000000001
15272,1
15273,0.41500000000000004
15274,1
15275,1
15276,0.9854999999999999
15277,0.388
15278,0.11950000000000001
15279,1
15280,0.944
15281,1
15282,0.6215
15283,1
15284,0.794
15285,0.8785
15286,0.8505
15287,0.8505
15288,0.9584999999999999
15289,0.8535
15290,1
15291,0.5904999999999999
15292,1
15293,0.624
15294,0.8535
15295,1
15296,1
15297,0.6985
15298,1
15299,0
15300,1
15301,0.8955000000000001
15302,0.8450000000000001
15303,0.262
15304,1
15305,0.14600000000000002
15306,0.8450000000000001
15307,0.5784999999999999
15308,1
15309,1
15310,0.8150000000000001
15311,0.9854999999999999
15312,1
15313,0.8805000000000001
15314,0.8505
15315,0.8394999999999999
15316,1
15317,0.7200000000000001
15318,0.5844999999999999
15319,1
15320,1
15321,0.8535
15322,1
15323,0.3875
15324,1
15325,0.8595
15326,0.944
15327,1
15328,1
15329,0.8810000000000001
15330,0.4570000000000001
15331,0
15332,0.432
15333,0.30450000000000005
15334,1
15335,0.5225
15336,0.8300000000000001
15337,0.49200000000000005
15338,0
15339,0.794
15340,0.708
15341,0.3915
15342,0.9854999999999999
15343,1
15344,0.9135000000000001
15345,0.8660000000000001
15346,0.5680000000000001
15347,0.8929999999999999
15348,1
15349,0.8989999999999999
15350,0.272
15351,0
15352,0.8334999999999999
15353,1
15354,0.8150000000000001
15355,1
15356,0.8535
15357,0.612
15358,1
15359,0.8535
15360,1
15361,0.6875
15362,0.504
15363,1
15364,0.809
15365,0.8720000000000001
15366,0.8450000000000001
15367,1
15368,1
15369,0.9854999999999999
15370,0.8535
15371,0.8535
15372,1
15373,0.9854999999999999
15374,0.7020000000000001
15375,0.7380000000000001
15376,1
15377,0.9584999999999999
15378,0
15379,0.8955000000000001
15380,1
15381,0.8955000000000001
15382,0.5825
15383,0.74
15384,1
15385,1
15386,0.281
15387,0.29000000000000004
15388,0.8390000000000001
15389,1
15390,0.6835
15391,1
15392,0.35200000000000004
15393,0.6565
15394,0.514
15395,0.728
15396,1
15397,1
15398,1
15399,0.3275
15400,0.442
15401,1
15402,0.3785
15403,1
15404,1
15405,1
15406,1
15407,0.3915
15408,0.749
15409,1
15410,1
15411,0.6685
15412,0.406
15413,0.9854999999999999
15414,0.8450000000000001
15415,0.7885000000000001
15416,1
15417,0
15418,1
15419,1
15420,1
15421,1
15422,1
15423,0.6385
15424,0.502
15425,0.9854999999999999
15426,1
15427,0.9135000000000001
15428,1
15429,0.8180000000000001
15430,1
15431,0.8505
15432,0.6625
15433,0.657
15434,1
15435,1
15436,0.5429999999999999
15437,0
15438,1
15439,0.8595
15440,1
15441,0.5935
15442,0.9135000000000001
15443,1
15444,0.5465
15445,0.5844999999999999
15446,0.8505
15447,0.6065
15448,0.16100000000000003
15449,0.8785
15450,0.9135000000000001
15451,0.5075000000000001
15452,0.251
15453,1
15454,1
15455,0.5680000000000001
15456,0.74
15457,0.0655
15458,1
15459,0.7919999999999999
15460,1
15461,0.7974999999999999
15462,0
15463,0.8785
15464,0.5345000000000001
15465,0.1405
15466,0.746
15467,1
15468,1
15469,1
15470,0.9854999999999999
15471,0.9199999999999999
15472,0.764
15473,0.9584999999999999
15474,0.9854999999999999
15475,1
15476,0.588
15477,0.12149999999999998
15478,1
15479,1
15480,0.8535
15481,1
15482,0.35550000000000004
15483,0.7919999999999999
15484,1
15485,0.8660000000000001
15486,1
15487,0.15500000000000003
15488,0.8955000000000001
15489,0.43650000000000005
15490,0.251
15491,0.749
15492,0.14950000000000002
15493,0.9584999999999999
15494,1
15495,1
15496,0.5825
15497,1
15498,1
15499,1
15500,1
15501,0.8805000000000001
15502,0.8535
15503,0.9345000000000001
15504,0.21500000000000002
15505,1
15506,0.719
15507,0.8805000000000001
15508,0.547
15509,1
15510,0.8535
15511,0.594
15512,0.6745
15513,0.809
15514,1
15515,0.34850000000000003
15516,0
15517,1
15518,0
15519,0.8685
15520,1
15521,0.7290000000000001
15522,0.8685
15523,1
15524,0.014499999999999999
15525,1
15526,1
15527,1
15528,0.44200000000000006
15529,0.41750000000000004
15530,0.8505
15531,0.29600000000000004
15532,0.71
15533,0.42950000000000005
15534,0.9345000000000001
15535,0.8270000000000001
15536,0.788
15537,0.1405
15538,1
15539,0.7380000000000001
15540,1
15541,0.8390000000000001
15542,0.537
15543,0.54
15544,0.794
15545,1
15546,1
15547,1
15548,0.8535
15549,0.11950000000000001
15550,0.749
15551,1
15552,0.9854999999999999
15553,0.7020000000000001
15554,0.9584999999999999
15555,0.47200000000000003
15556,0.6565
15557,0.9199999999999999
15558,1
15559,0.462
15560,0.8685
15561,1
15562,0.9854999999999999
15563,1
15564,0.8574999999999999
15565,1
15566,0.14650000000000002
15567,1
15568,1
15569,0.2745000000000001
15570,1
15571,1
15572,1
15573,1
15574,0.9135000000000001
15575,0.7465
15576,1
15577,1
15578,0.9135000000000001
15579,0.7165
15580,1
15581,0.7075
15582,1
15583,1
15584,1
15585,1
15586,0.794
15587,1
15588,0.451
15589,1
15590,0.8535
15591,0.556
15592,1
15593,1
15594,0.8805000000000001
15595,1
15596,0.8480000000000001
15597,0.7020000000000001
15598,1
15599,0.5784999999999999
15600,1
15601,0
15602,0.14950000000000002
15603,1
15604,1
15605,1
15606,0.782
15607,0.8955000000000001
15608,0.3905
15609,0.364
15610,1
15611,0.788
15612,0.8270000000000001
15613,0.48400000000000004
15614,1
15615,1
15616,0.8955000000000001
15617,0.6425
15618,0.9584999999999999
15619,0.9854999999999999
15620,1
15621,1
15622,0.776
15623,1
15624,0.9135000000000001
15625,1
15626,0.14950000000000002
15627,0.7919999999999999
15628,1
15629,0.8685
15630,0.6895
15631,1
15632,1
15633,0.8334999999999999
15634,0.764
15635,0.8810000000000001
15636,1
15637,0.8685
15638,1
15639,1
15640,0.8805000000000001
15641,0.6865
15642,1
15643,0.9584999999999999
15644,0.5885
15645,1
15646,1
15647,0.648
15648,0.71
15649,0.6335000000000001
15650,1
15651,1
15652,0.269
15653,0.8244999999999999
15654,1
15655,0.785
15656,0.9854999999999999
15657,0.773
15658,1
15659,1
15660,1
15661,0.7345
15662,1
15663,1
15664,1
15665,1
15666,0.9854999999999999
15667,0.6685
15668,1
15669,1
15670,0.1045
15671,1
15672,1
15673,0.7589999999999999
15674,0.6125
15675,1
15676,0.4475
15677,0.7465
15678,1
15679,0.944
15680,0
15681,0.9854999999999999
15682,0.785
15683,0.8685
15684,1
15685,0.29600000000000004
15686,0.6725
15687,0.28900000000000003
15688,0.28700000000000003
15689,1
15690,1
15691,0.8334999999999999
15692,1
15693,0.34650000000000003
15694,1
15695,0.9854999999999999
15696,0.29600000000000004
15697,0.7739999999999999
15698,0.9135000000000001
15699,0.8595
15700,0.8390000000000001
15701,0.40950000000000003
15702,1
15703,0.014499999999999999
15704,1
15705,1
15706,0.6265
15707,0.731
15708,1
15709,0.25950000000000006
15710,1
15711,0.8535
15712,0.8480000000000001
15713,1
15714,1
15715,1
15716,0.36150000000000004
15717,1
15718,1
15719,0.597
15720,1
15721,0.9135000000000001
15722,0.9199999999999999
15723,1
15724,0.7944999999999999
15725,0.6265
15726,1
15727,0.5680000000000001
15728,0.28700000000000003
15729,0
15730,0.6875
15731,1
15732,0.14650000000000002
15733,1
15734,0.7165
15735,0.9135000000000001
15736,0.6725
15737,0.8685
15738,0.14950000000000002
15739,0.9854999999999999
15740,1
15741,1
15742,1
15743,0.8595
15744,1
15745,1
15746,1
15747,1
15748,0.3125
15749,0.9854999999999999
15750,0.6385
15751,1
15752,0.8300000000000001
15753,1
15754,0.8450000000000001
15755,0.547
15756,0.8064999999999999
15757,0.8685
15758,0.4625000000000001
15759,0.9135000000000001
15760,0.6655
15761,0.812
15762,0.556
15763,1
15764,0.7345
15765,1
15766,0.731
15767,0.8660000000000001
15768,1
15769,0.9584999999999999
15770,0.6275000000000001
15771,1
15772,0.9345000000000001
15773,0.8785
15774,0.11950000000000001
15775,0.8805000000000001
15776,0.8595
15777,1
15778,0
15779,0.5435
15780,0.9854999999999999
15781,1
15782,0.08650000000000001
15783,0.514
15784,0.4835000000000001
15785,0.7919999999999999
15786,1
15787,1
15788,1
15789,0.8244999999999999
15790,1
15791,0.713
15792,0.9584999999999999
15793,1
15794,0.8685
15795,1
15796,1
15797,0.734
15798,1
15799,0.9345000000000001
15800,1
15801,1
15802,1
15803,1
15804,1
15805,1
15806,1
15807,0.451
15808,1
15809,0.722
15810,0.514
15811,1
15812,1
15813,0.8685
15814,0.6745
15815,0.8955000000000001
15816,0.776
15817,1
15818,1
15819,1
15820,0.5850000000000001
15821,1
15822,0.7020000000000001
15823,0
15824,0.5635
15825,1
15826,1
15827,0.5680000000000001
15828,0.8805000000000001
15829,0.8505
15830,0.9135000000000001
15831,1
15832,1
15833,1
15834,0.564
15835,1
15836,1
15837,0.8805000000000001
15838,0
15839,1
15840,1
15841,1
15842,1
15843,0.9854999999999999
15844,0.8685
15845,1
15846,0.432
15847,0.8535
15848,0.624
15849,0.43650000000000005
15850,0.7589999999999999
15851,1
15852,0.11950000000000001
15853,0.43900000000000006
15854,1
15855,1
15856,0.6445
15857,0.29600000000000004
15858,0.749
15859,0.8805000000000001
15860,0.8955000000000001
15861,0.8805000000000001
15862,0.31050000000000005
15863,0.5825
15864,0.675
15865,0.41500000000000004
15866,0.9135000000000001
15867,1
15868,0.9584999999999999
15869,1
15870,0.9854999999999999
15871,0.6875
15872,1
15873,1
15874,0.3275
15875,0.8505
15876,0.9584999999999999
15877,0.9584999999999999
15878,0.648
15879,0.14950000000000002
15880,1
15881,0.8805000000000001
15882,0.322
15883,1
15884,0.6275000000000001
15885,1
15886,0.704
15887,1
15888,1
15889,0.14950000000000002
15890,0.7919999999999999
15891,1
15892,1
15893,0.7285
15894,0.08650000000000001
15895,0.9854999999999999
15896,0.6415
15897,0.8805000000000001
15898,0.6685
15899,1
15900,0.9854999999999999
15901,0.54
15902,0.9854999999999999
15903,1
15904,0.7944999999999999
15905,1
15906,0.8810000000000001
15907,1
15908,1
15909,1
15910,0
15911,1
15912,1
15913,0.8300000000000001
15914,0.9135000000000001
15915,0.505
15916,1
15917,1
15918,0.549
15919,0.7944999999999999
15920,1
15921,1
15922,1
15923,0.8535
15924,0.5609999999999999
15925,1
15926,1
15927,0.9345000000000001
15928,0.6985
15929,0
15930,1
15931,1
15932,0.42150000000000004
15933,0.6325
15934,0.8150000000000001
15935,0
15936,1
15937,0.376
15938,0.8394999999999999
15939,0.5165
15940,0.9584999999999999
15941,0.755
15942,0.9854999999999999
15943,0.6895
15944,0.6535
15945,1
15946,1
15947,0.5680000000000001
15948,1
15949,0.0655
15950,0.8394999999999999
15951,1
15952,0.749
15953,0.74
15954,0.1405
15955,0.8505
15956,0.8955000000000001
15957,0.7435
15958,1
15959,1
15960,1
15961,1
15962,0.6895
15963,1
15964,0.9854999999999999
15965,0.14950000000000002
15966,1
15967,1
15968,0.9135000000000001
15969,1
15970,1
15971,0.8540000000000001
15972,1
15973,0.5465
15974,0.8535
15975,1
15976,0.8505
15977,1
15978,0.45100000000000007
15979,1
15980,0.944
15981,1
15982,0.9584999999999999
15983,0.7615000000000001
15984,1
15985,1
15986,0.809
15987,0.7470000000000001
15988,1
15989,0.8595
15990,0.8685
15991,0.08650000000000001
15992,1
15993,0.9135000000000001
15994,1
15995,1
15996,1
15997,1
15998,1
15999,1
16000,0.732
16001,0.6084999999999999
16002,0.8155000000000001
16003,1
16004,0.29600000000000004
16005,0.9854999999999999
16006,1
16007,1
16008,0.9584999999999999
16009,0.8989999999999999
16010,0.9854999999999999
16011,0.9135000000000001
16012,0.514
16013,0.388
16014,0.713
16015,1
16016,0.7165
16017,1
16018,0.713
16019,1
16020,0.8535
16021,0.9584999999999999
16022,0.9135000000000001
16023,1
16024,1
16025,0.746
16026,0.6725
16027,0.513
16028,0.432
16029,1
16030,1
16031,1
16032,0.9345000000000001
16033,0.513
16034,0.31300000000000006
16035,1
16036,1
16037,0.8390000000000001
16038,0.8535
16039,0.8505
16040,1
16041,0.523
16042,0.6545000000000001
16043,1
16044,0.7795000000000001
16045,0.7974999999999999
16046,1
16047,0
16048,1
16049,0.9135000000000001
16050,0.6065
16051,0.5680000000000001
16052,0.944
16053,1
16054,0.944
16055,1
16056,0.944
16057,0.5680000000000001
16058,1
16059,0.278
16060,0.3375
16061,1
16062,0
16063,0.8505
16064,1
16065,0.71
16066,0.37900000000000006
16067,0.8685
16068,1
16069,1
16070,0.8955000000000001
16071,1
16072,0.504
16073,1
16074,0.728
16075,1
16076,0.8394999999999999
16077,0.788
16078,1
16079,0.11950000000000001
16080,0.128
16081,0.1605
16082,1
16083,1
16084,0.1315
16085,0.9584999999999999
16086,0.337
16087,1
16088,1
16089,0.8390000000000001
16090,1
16091,1
16092,0.543
16093,0.25650000000000006
16094,0.6895
16095,1
16096,0.7140000000000001
16097,1
16098,1
16099,0.944
16100,1
16101,0.8929999999999999
16102,0.14650000000000002
16103,0.8929999999999999
16104,0.14950000000000002
16105,1
16106,1
16107,1
16108,0.606
16109,0.5825
16110,0
16111,0.6445
16112,0.9135000000000001
16113,0.307
16114,1
16115,0.8595
16116,1
16117,0.8535
16118,0.8540000000000001
16119,1
16120,0.944
16121,1
16122,0.8955000000000001
16123,1
16124,0.9135000000000001
16125,0.6605
16126,1
16127,1
16128,1
16129,0.776
16130,0.8535
16131,0.9584999999999999
16132,0.3315
16133,1
16134,0.9584999999999999
16135,0.9854999999999999
16136,0.8244999999999999
16137,0
16138,0.9584999999999999
16139,1
16140,0.9584999999999999
16141,0.8929999999999999
16142,1
16143,0.9135000000000001
16144,1
16145,1
16146,1
16147,0.597
16148,0.8595
16149,1
16150,0.782
16151,0.9345000000000001
16152,1
16153,0.9345000000000001
16154,0.7470000000000001
16155,0.3735
16156,1
16157,0.7405
16158,0.29600000000000004
16159,0.16400000000000003
16160,0.3125
16161,0.8955000000000001
16162,0.8244999999999999
16163,0.8595
16164,0.764
16165,0.8505
16166,0.6445
16167,1
16168,1
16169,1
16170,0.654
16171,1
16172,1
16173,0
16174,0.6605
16175,0.8595
16176,0.251
16177,1
16178,0.728
16179,0.8450000000000001
16180,1
16181,1
16182,0.9854999999999999
16183,0.776
16184,1
16185,1
16186,1
16187,1
16188,1
16189,1
16190,0.704
16191,0.8955000000000001
16192,0.48100000000000004
16193,0.6055
16194,1
16195,0.8685
16196,0.444
16197,0.07999999999999999
16198,0
16199,0.14650000000000002
16200,0.8480000000000001
16201,0.6605
16202,0.21200000000000002
16203,0.728
16204,0.7919999999999999
16205,0.803
16206,0.9135000000000001
16207,0.3315
16208,0.9854999999999999
16209,1
16210,1
16211,0.9854999999999999
16212,1
16213,1
16214,1
16215,0.522
16216,0.41500000000000004
16217,1
16218,0.8124999999999999
16219,1
16220,0.30450000000000005
16221,1
16222,1
16223,0.732
16224,1
16225,1
16226,1
16227,0.9584999999999999
16228,0.9345000000000001
16229,1
16230,0.47800000000000004
16231,0.36150000000000004
16232,1
16233,0.9135000000000001
16234,1
16235,0.31300000000000006
16236,1
16237,0.8955000000000001
16238,0.29600000000000004
16239,0.6875
16240,1
16241,0.08650000000000001
16242,0.4025
16243,1
16244,0.8595
16245,1
16246,1
16247,1
16248,1
16249,1
16250,0.627
16251,1
16252,0.944
16253,1
16254,0.6084999999999999
16255,1
16256,0.3705
16257,1
16258,1
16259,0.3645
16260,0.9854999999999999
16261,1
16262,0
16263,0.5995
16264,1
16265,0.8360000000000001
16266,0.9345000000000001
16267,0.5995
16268,1
16269,1
16270,0.6605
16271,1
16272,0.54
16273,0.8805000000000001
16274,0.07999999999999999
16275,1
16276,0.666
16277,0.944
16278,1
16279,1
16280,0.7919999999999999
16281,0.1605
16282,0.746
16283,1
16284,1
16285,0.5635
16286,0.42400000000000004
16287,0.514
16288,0.45100000000000007
16289,0.9345000000000001
16290,0.43650000000000005
16291,0.9584999999999999
16292,0.8989999999999999
16293,1
16294,0.719
16295,1
16296,0.8955000000000001
16297,1
16298,1
16299,0.9345000000000001
16300,1
16301,1
16302,1
16303,1
16304,0.38250000000000006
16305,0.8955000000000001
16306,0.9345000000000001
16307,0.1405
16308,1
16309,0.9135000000000001
16310,0.11950000000000001
16311,0.0655
16312,0
16313,0.7795000000000001
16314,0.8390000000000001
16315,0.9854999999999999
16316,1
16317,0.8360000000000001
16318,1
16319,1
16320,1
16321,0.43650000000000005
16322,0
16323,0.8574999999999999
16324,0.5555
16325,0.8595
16326,0.8505
16327,0.7435
16328,0.8535
16329,0.9854999999999999
16330,1
16331,1
16332,1
16333,0.6275000000000001
16334,0.6125
16335,0.8535
16336,0.6685
16337,0.9199999999999999
16338,1
16339,0.749
16340,0.29600000000000004
16341,0.8540000000000001
16342,0.11950000000000001
16343,0.8805000000000001
16344,0
16345,0.9854999999999999
16346,0.538
16347,0.5680000000000001
16348,0.9584999999999999
16349,1
16350,0.43850000000000006
16351,0.9199999999999999
16352,1
16353,0.119
16354,0.5825
16355,0
16356,0.8535
16357,0.5519999999999999
16358,0.541
16359,1
16360,1
16361,0.29200000000000004
16362,1
16363,1
16364,1
16365,0.8595
16366,0.253
16367,0.8390000000000001
16368,0.794
16369,1
16370,0.5784999999999999
16371,0.31300000000000006
16372,1
16373,1
16374,1
16375,1
16376,1
16377,0.71
16378,1
16379,0.8595
16380,1
16381,0.8929999999999999
16382,1
16383,0.809
16384,1
16385,0.514
16386,0.8005000000000001
16387,0.337
16388,0.254
16389,0.9854999999999999
16390,0.7470000000000001
16391,0.45649999999999996
16392,1
16393,0.37
16394,1
16395,0.08650000000000001
16396,1
16397,0.8595
16398,0.8785
16399,1
16400,1
16401,1
16402,0.29600000000000004
16403,0.8805000000000001
16404,0.8989999999999999
16405,0.2055
16406,0.7945000000000001
16407,0.8929999999999999
16408,1
16409,1
16410,1
16411,1
16412,1
16413,0.382
16414,1
16415,1
16416,1
16417,1
16418,1
16419,0.7255
16420,1
16421,0.508
16422,0.7135
16423,0.8505
16424,0.14650000000000002
16425,1
16426,0.5680000000000001
16427,0.809
16428,1
16429,1
16430,1
16431,0.459
16432,1
16433,1
16434,1
16435,0.8505
16436,0.7020000000000001
16437,0.522
16438,0.8535
16439,0.6875
16440,1
16441,0.29600000000000004
16442,0.8505
16443,0.809
16444,0.6084999999999999
16445,0.41150000000000003
16446,1
16447,0.9135000000000001
16448,1
16449,0.8595
16450,0.5855
16451,1
16452,0.6605
16453,0.8595
16454,0.944
16455,1
16456,1
16457,0.8955000000000001
16458,0.5670000000000001
16459,1
16460,0.8300000000000001
16461,0.782
16462,1
16463,1
16464,0.23600000000000004
16465,0.5975
16466,0
16467,1
16468,0
16469,0.8955000000000001
16470,0.9854999999999999
16471,0.8955000000000001
16472,0.794
16473,1
16474,0.224
16475,0.4445
16476,0.9584999999999999
16477,1
16478,1
16479,1
16480,0.633
16481,0.5579999999999999
16482,1
16483,0.8244999999999999
16484,0.9854999999999999
16485,1
16486,1
16487,1
16488,0.8685
16489,0.54
16490,1
16491,0.6385
16492,1
16493,1
16494,0.6535
16495,1
16496,0.776
16497,1
16498,0.749
16499,1
16500,0.8535
16501,1
16502,0.45100000000000007
16503,0.14950000000000002
16504,0.8989999999999999
16505,1
16506,0.8150000000000001
16507,1
16508,1
16509,0.722
16510,1
16511,1
16512,0.8955000000000001
16513,1
16514,0.8535
16515,1
16516,0.1045
16517,1
16518,0.7105
16519,0.9584999999999999
16520,0.7739999999999999
16521,1
16522,0.28350000000000003
16523,1
16524,0.9584999999999999
16525,0.6960000000000001
16526,0.9854999999999999
16527,1
16528,1
16529,1
16530,0.16400000000000003
16531,1
16532,1
16533,1
16534,1
16535,1
16536,1
16537,1
16538,0.713
16539,0.8720000000000001
16540,0.8540000000000001
16541,1
16542,0.8390000000000001
16543,0.24750000000000003
16544,1
16545,1
16546,0.496
16547,0.794
16548,1
16549,0.773
16550,0.9135000000000001
16551,0.9345000000000001
16552,1
16553,0.8535
16554,0.9345000000000001
16555,0.5825
16556,0.9345000000000001
16557,1
16558,0.29550000000000004
16559,0.5225
16560,0.66
16561,1
16562,0.755
16563,1
16564,0.9135000000000001
16565,1
16566,1
16567,1
16568,0.7589999999999999
16569,1
16570,1
16571,1
16572,0.9345000000000001
16573,1
16574,1
16575,0.6875
16576,1
16577,0.9854999999999999
16578,0.014499999999999999
16579,0.7589999999999999
16580,0.8595
16581,0.3125
16582,1
16583,0.48900000000000005
16584,0.9584999999999999
16585,1
16586,0.776
16587,1
16588,0.794
16589,0.14600000000000002
16590,0.8785
16591,0.6475
16592,1
16593,0.663
16594,0.432
16595,0.8535
16596,0.29600000000000004
16597,0.9584999999999999
16598,1
16599,0.8535
16600,0.8480000000000001
16601,0.4
16602,1
16603,0.7919999999999999
16604,0.8720000000000001
16605,1
16606,0.731
16607,1
16608,1
16609,0.9854999999999999
16610,1
16611,0.502
16612,1
16613,0.8805000000000001
16614,1
16615,1
16616,1
16617,1
16618,0.6985
16619,0.9854999999999999
16620,1
16621,1
16622,0.9345000000000001
16623,1
16624,0.14950000000000002
16625,0.8595
16626,0.208
16627,0.9345000000000001
16628,0.5680000000000001
16629,0.7290000000000001
16630,0.9345000000000001
16631,0.14950000000000002
16632,1
16633,0.556
16634,1
16635,1
16636,1
16637,1
16638,0
16639,0.8450000000000001
16640,0.782
16641,0.14950000000000002
16642,1
16643,1
16644,0
16645,0.7285
16646,0.9135000000000001
16647,1
16648,0.9135000000000001
16649,1
16650,1
16651,0.6095
16652,0.8595
16653,0.7919999999999999
16654,1
16655,0.8685
16656,1
16657,0.35200000000000004
16658,1
16659,0.8955000000000001
16660,0.9854999999999999
16661,1
16662,0.8150000000000001
16663,0.453
16664,1
16665,1
16666,0.8300000000000001
16667,0.8270000000000001
16668,0.0415
16669,1
16670,1
16671,0.9345000000000001
16672,0.8005000000000001
16673,1
16674,1
16675,0.5579999999999999
16676,0.8394999999999999
16677,1
16678,0.71
16679,1
16680,0
16681,0.9584999999999999
16682,1
16683,1
16684,0.5680000000000001
16685,0.502
16686,0.29000000000000004
16687,0.5635
16688,1
16689,1
16690,0.07999999999999999
16691,0.014499999999999999
16692,0.4655000000000001
16693,1
16694,0.8955000000000001
16695,0.16100000000000003
16696,0.34600000000000003
16697,1
16698,1
16699,0.8394999999999999
16700,0.3135
16701,1
16702,0.6985
16703,0.43650000000000005
16704,0
16705,1
16706,1
16707,0.8929999999999999
16708,1
16709,0.7589999999999999
16710,1
16711,0.749
16712,1
16713,0.675
16714,1
16715,0.337
16716,1
16717,1
16718,1
16719,1
16720,0.6715
16721,0.731
16722,0.6875
16723,1
16724,1
16725,1
16726,1
16727,1
16728,0.9135000000000001
16729,1
16730,0.134
16731,0.9584999999999999
16732,1
16733,1
16734,1
16735,0.755
16736,0.08650000000000001
16737,1
16738,1
16739,1
16740,0.45649999999999996
16741,0.944
16742,0.8955000000000001
16743,1
16744,1
16745,0.6625
16746,0.5680000000000001
16747,1
16748,0.8535
16749,0.7470000000000001
16750,0.8595
16751,1
16752,1
16753,1
16754,1
16755,1
16756,0.9584999999999999
16757,0.5525
16758,0.9584999999999999
16759,1
16760,1
16761,0.794
16762,0.585
16763,1
16764,0.9854999999999999
16765,0.6535
16766,1
16767,1
16768,1
16769,0.8595
16770,1
16771,0.8955000000000001
16772,0.541
16773,0.9584999999999999
16774,1
16775,1
16776,1
16777,0.9345000000000001
16778,1
16779,1
16780,0.633
16781,0.9584999999999999
16782,1
16783,1
16784,0.8685
16785,0.9135000000000001
16786,0.41550000000000004
16787,0.07999999999999999
16788,0.9135000000000001
16789,0.8064999999999999
16790,1
16791,0
16792,1
16793,1
16794,1
16795,0.3575
